recommendationid,author,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,hidden_in_steam_china,steam_china_location
117090986,"{'steamid': '76561198031376964', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 43765, 'playtime_last_two_weeks': 0, 'playtime_at_review': 33528, 'last_played': 1698187568}",swedish,This is a good game.,1655410372,1655410372,True,0,1,0,0,True,False,False,False,
116301862,"{'steamid': '76561198007425197', 'num_games_owned': 0, 'num_reviews': 36, 'playtime_forever': 74051, 'playtime_last_two_weeks': 0, 'playtime_at_review': 58836, 'last_played': 1687636697}",english,Arcade fun :),1654025646,1664473193,True,0,0,0,0,True,False,False,False,
115950586,"{'steamid': '76561199125672998', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 98, 'playtime_last_two_weeks': 0, 'playtime_at_review': 44, 'last_played': 1684763267}",italian,"The game itself is pretty good and entertaining, but the screen is too small and I can0t select some gamememodes and switch the difficulty. But i do like the game",1653412154,1653412154,True,0,0,0,0,False,False,False,False,
115451090,"{'steamid': '76561197975301986', 'num_games_owned': 0, 'num_reviews': 13, 'playtime_forever': 25755, 'playtime_last_two_weeks': 0, 'playtime_at_review': 25720, 'last_played': 1680365521}",english,It was a lot of fun as long as it had players. For a few years now its basically impossible to play because of lack of players.,1652546718,1652546718,False,0,0,0,0,True,False,False,False,
115308391,"{'steamid': '76561198928023608', 'num_games_owned': 92, 'num_reviews': 4, 'playtime_forever': 3160, 'playtime_last_two_weeks': 12, 'playtime_at_review': 2293, 'last_played': 1710246434}",brazilian,"Muito bom
",1652289800,1652289800,True,0,0,0,0,False,False,False,False,
114521112,"{'steamid': '76561198299436332', 'num_games_owned': 14, 'num_reviews': 12, 'playtime_forever': 1222, 'playtime_last_two_weeks': 0, 'playtime_at_review': 757, 'last_played': 1675704382}",english,"I've first dowloaded this game in 2016 and I liked it. Until now I have been playing it occasionally and it's really fun with some friends. The funnies game mode for me is the tbd!
The only thing has changed since 2016 is that every server is most of the day empty and unfortunately it seems a little bit dead. Well it has had it's time already I guess! 

I will forever remember that game, it has something special that others don't have :)
",1650994913,1650994913,True,0,0,0,0,False,False,False,False,
114018980,"{'steamid': '76561198018607530', 'num_games_owned': 1667, 'num_reviews': 19, 'playtime_forever': 2106, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2035, 'last_played': 1650412784}",english,Fun,1650216382,1650216382,True,0,0,0,0,True,False,False,False,
113715567,"{'steamid': '76561197997307457', 'num_games_owned': 781, 'num_reviews': 4, 'playtime_forever': 1478, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1478, 'last_played': 1649720846}",english,"Man I loved this game. It's so damn good, rocket league sideswipe reminded me of this. Similar but  more complex, perfectly balanced team arcade game. 

Shame there's hardly and players anymore. Really could do with a mobile release and cross platform play.",1649721267,1649721267,True,0,0,0,0,True,False,False,False,
113460701,"{'steamid': '76561198013806302', 'num_games_owned': 3980, 'num_reviews': 166, 'playtime_forever': 584, 'playtime_last_two_weeks': 0, 'playtime_at_review': 482, 'last_played': 1649533184}",english,"It's been out for more than 10 years, now even free to play, and it's still fun for such a simple game. Good luck trying to find players online for the achievements or actual challenge though.",1649305392,1649305392,True,0,0,0,0,True,False,False,False,
113360211,"{'steamid': '76561198039069010', 'num_games_owned': 0, 'num_reviews': 17, 'playtime_forever': 1239, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1239, 'last_played': 1649124808}",english,"I play it during the free weekend in July 2011 before it went F2P, good game but few players play it atm.",1649125328,1649125328,True,0,0,0,0,False,False,False,False,
112089069,"{'steamid': '76561198284059195', 'num_games_owned': 0, 'num_reviews': 22, 'playtime_forever': 164, 'playtime_last_two_weeks': 0, 'playtime_at_review': 164, 'last_played': 1647147021}",spanish,"En 2022 ya nadie lo juega, :'3-</3.",1647149867,1647149867,True,0,0,0,0,False,False,False,False,
111535979,"{'steamid': '76561198202941442', 'num_games_owned': 53, 'num_reviews': 19, 'playtime_forever': 200, 'playtime_last_two_weeks': 0, 'playtime_at_review': 200, 'last_played': 1508497627}",english,"---{ Graphics }---
☑ You forget what reality is
☐ Beautiful
☐ Good
☐ Decent
☐ Bad
☐ Don‘t look too long at it
☐ MS-DOS

---{ Gameplay }---
☑ Very good
☐ Good
☐ It's just gameplay
☐ Mehh
☐ Watch paint dry instead
☐ Just don't

---{ Audio }---
☑ Eargasm
☐ Very good
☐ Good
☐ Not too bad
☐ Bad
☐ I'm now deaf

---{ Audience }---
☑ Kids
☑ Teens
☑ Adults
☑ Grandma

---{ PC Requirements }---
☑ Check if you can run paint
☐ Potato
☐ Decent
☐ Fast
☐ Rich boi
☐ Ask NASA if they have a spare computer

---{ Difficulty }---
☐ Just press 'W'
☐ Easy
☐ Easy to learn / Hard to master
☑ Significant brain usage
☐ Difficult
☐ Dark Souls

---{ Grind }---
☐ Nothing to grind
☑ Only if u care about leaderboards/ranks
☐ Isn't necessary to progress
☐ Average grind level
☐ Too much grind
☐ You'll need a second life for grinding

---{ Story }---
☑ No Story
☐ Some lore
☐ Average
☐ Good
☐ Lovely
☐ It'll replace your life

---{ Game Time }---
☐ Long enough for a cup of coffee
☐ Short
☐ Average
☐ Long
☑ To infinity and beyond

---{ Price }---
☑ It's free!
☐ Worth the price
☐ If it's on sale
☐ If u have some spare money left
☐ Not recommended
☐ You could also just burn your money

---{ Bugs }---
☑ Never heard of
☐ Minor bugs
☐ Can get annoying
☐ ARK: Survival Evolved
☐ The game itself is a big terrarium for bugs

---{ ? / 10 }---
☐ 1
☐ 2
☐ 3
☐ 4
☐ 5
☐ 6
☐ 7
☐ 8
☐ 9
☑ 10
",1646418925,1646418925,True,0,0,0,0,False,False,False,False,
111447789,"{'steamid': '76561197985318092', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 295, 'playtime_last_two_weeks': 0, 'playtime_at_review': 228, 'last_played': 1668984931}",english,"This game is quite addicting.... Hadn't played it for years until again this year when I setup a new laptop.  

I'd be willing to bet you'll see a noticeable uptick in players once Steam decks start to go more live.... (This is a perfect game to play while vegging out on the couch w/ the wife listening to the simpsons, futurama, southpark, sunny, seinfeld, office, etc...) 

And once I have my steam deck unboxed, Altitude will be selected much more often.",1646316862,1646316862,True,0,0,0,0,False,False,False,False,
110877476,"{'steamid': '76561198385342945', 'num_games_owned': 0, 'num_reviews': 5, 'playtime_forever': 407, 'playtime_last_two_weeks': 0, 'playtime_at_review': 377, 'last_played': 1674336200}",russian,"Игра ну чтобы немного скаратать время для тех у кого слабые компы или ноудбуке
",1645701740,1645701740,True,1,0,0.523809552192687988,0,False,False,False,False,
109617828,"{'steamid': '76561198116334929', 'num_games_owned': 57, 'num_reviews': 15, 'playtime_forever': 772, 'playtime_last_two_weeks': 0, 'playtime_at_review': 772, 'last_played': 1644124552}",english,"Cool game, played this when I was 10.

Still a cool game, just sucks that I've only seen 15 people online on a weekend.",1644125170,1644125170,True,1,0,0,0,False,False,False,False,
108966656,"{'steamid': '76561198825181727', 'num_games_owned': 63, 'num_reviews': 12, 'playtime_forever': 2029, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2026, 'last_played': 1658530028}",german,i want my childhood and this game back,1643397747,1643397747,True,0,0,0,0,False,False,False,False,
108662020,"{'steamid': '76561197985193272', 'num_games_owned': 0, 'num_reviews': 3, 'playtime_forever': 2170, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1561, 'last_played': 1674543964}",english,pretty fun office or anytime game:),1642998017,1642998017,True,0,0,0.47826087474822998,0,True,False,False,False,
108355615,"{'steamid': '76561198842854507', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 49574, 'playtime_last_two_weeks': 7, 'playtime_at_review': 48751, 'last_played': 1710793426}",english,plane soccer,1642633298,1703534779,True,1,0,0.47826087474822998,0,False,False,False,False,
107987725,"{'steamid': '76561198057600993', 'num_games_owned': 3237, 'num_reviews': 279, 'playtime_forever': 8, 'playtime_last_two_weeks': 0, 'playtime_at_review': 8, 'last_played': 1642173023}",english,"It doesn't have a vsync option in-game and forcing it from my driver control panel didn't work either. This means you'll see lots of screen tearing which is hugely distracting.

I hope the developers consider adding this since it should be an easy fix.",1642173072,1642173072,False,0,0,0.47826087474822998,0,False,False,False,False,
107473947,"{'steamid': '76561198287593478', 'num_games_owned': 71, 'num_reviews': 92, 'playtime_forever': 18, 'playtime_last_two_weeks': 0, 'playtime_at_review': 18, 'last_played': 1641502160}",polish,"Polecam, rocket league samolotami",1641502178,1641502178,True,0,0,0,0,False,False,False,False,
107447994,"{'steamid': '76561198299249599', 'num_games_owned': 742, 'num_reviews': 385, 'playtime_forever': 116, 'playtime_last_two_weeks': 0, 'playtime_at_review': 116, 'last_played': 1639988573}",schinese,嗯....  2D打飞机    不怎么好玩  飞机手感一般   喜加一,1641476680,1641476680,True,1,0,0.523809552192687988,0,False,False,False,False,
106619822,"{'steamid': '76561197982357113', 'num_games_owned': 0, 'num_reviews': 27, 'playtime_forever': 66, 'playtime_last_two_weeks': 0, 'playtime_at_review': 66, 'last_played': 1360742400}",english,Meh,1640564880,1640564880,False,0,1,0,0,True,False,False,False,
106291911,"{'steamid': '76561197989037125', 'num_games_owned': 961, 'num_reviews': 106, 'playtime_forever': 126, 'playtime_last_two_weeks': 0, 'playtime_at_review': 126, 'last_played': 1640182865}",english,"One of the best free games! Easy to learn, hard to master.",1640182935,1640182935,True,1,0,0,0,True,False,False,False,
105857576,"{'steamid': '76561199154524578', 'num_games_owned': 14, 'num_reviews': 20, 'playtime_forever': 408840, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2090, 'last_played': 1707055995}",polish,Very nice game. Small and good but i don't think worths about 10 dollars. You should wait for the sale.,1639554182,1639554182,True,0,0,0,0,False,False,False,False,
104166179,"{'steamid': '76561198235959978', 'num_games_owned': 21, 'num_reviews': 5, 'playtime_forever': 17140, 'playtime_last_two_weeks': 0, 'playtime_at_review': 16998, 'last_played': 1663177827}",english,i love this game,1637955532,1637955532,True,0,0,0,0,False,False,False,False,
103863923,"{'steamid': '76561198289641870', 'num_games_owned': 24, 'num_reviews': 1, 'playtime_forever': 12, 'playtime_last_two_weeks': 0, 'playtime_at_review': 12, 'last_played': 1462123815}",russian,gg,1637857972,1637857972,True,0,0,0,0,False,False,False,False,
103098073,"{'steamid': '76561198006804970', 'num_games_owned': 675, 'num_reviews': 98, 'playtime_forever': 861, 'playtime_last_two_weeks': 0, 'playtime_at_review': 844, 'last_played': 1637373106}",english,"Fun (and also free now!). Its a little shooty game with plenty of options, and a good laugh. Can't fault it.
There's a very small multiplayer community still going as well, but you can just mess around with bots as well.",1637373298,1637373298,True,0,0,0,0,True,False,False,False,
101471668,"{'steamid': '76561198015382494', 'num_games_owned': 117, 'num_reviews': 10, 'playtime_forever': 7629, 'playtime_last_two_weeks': 0, 'playtime_at_review': 7450, 'last_played': 1700697794}",english,"Before it was free, this was the first game 11 year old me bought on steam all the way back in 2008. This game really hooked me from the free trial, and it had me hooked ever since. I used to put in a few hours a week on it, but the user base started to die down. 

As far as gameplay, its the most unique indie game ive played. Cartoon planes has never been so fun. The controls are super crisp and while it took a long time to master this game, it is well worth the effort to put in the work, because you will see the fruits of your work everytime youre crowned MVP. 

I paid 10 bucks but honestly this game could be 30 bucks. Its a great game with lots of community support, probably not so much now but this game is awesome. Highly recommend.",1634960415,1634960415,True,0,0,0,0,True,False,False,False,
101358135,"{'steamid': '76561197995885341', 'num_games_owned': 2107, 'num_reviews': 109, 'playtime_forever': 746, 'playtime_last_two_weeks': 0, 'playtime_at_review': 746, 'last_played': 1335942000}",russian,Рекомендую. Где-то в 2010 году.,1634758612,1634758612,True,3,0,0.546136438846588135,0,True,False,False,False,
100770418,"{'steamid': '76561198044823949', 'num_games_owned': 0, 'num_reviews': 8, 'playtime_forever': 377, 'playtime_last_two_weeks': 0, 'playtime_at_review': 75, 'last_played': 1697538116}",english,"Future classic

snostalgia",1633768982,1697681122,True,3,0,0.566929101943969727,0,False,False,False,False,
100189110,"{'steamid': '76561198003366272', 'num_games_owned': 0, 'num_reviews': 8, 'playtime_forever': 8, 'playtime_last_two_weeks': 0, 'playtime_at_review': 8, 'last_played': 1598200908}",spanish,"Juegazo. Buena idea, y bien logrado. Aunque es viejo y ya tiene pocos jugadores...",1632954898,1632954898,True,0,0,0,0,False,False,False,False,
100135526,"{'steamid': '76561198062006438', 'num_games_owned': 0, 'num_reviews': 51, 'playtime_forever': 7, 'playtime_last_two_weeks': 0, 'playtime_at_review': 7, 'last_played': 1418442598}",english,its free,1632887706,1632887706,True,0,0,0,0,False,False,False,False,
100055786,"{'steamid': '76561198046673938', 'num_games_owned': 367, 'num_reviews': 176, 'playtime_forever': 138, 'playtime_last_two_weeks': 0, 'playtime_at_review': 116, 'last_played': 1632818718}",english,"This is my first time hoping on this game in 7 years. I would say that this game has aged surprisingly well for how old it is, but at the same time there are some definite giveaways that this is a game that came out in 2009. I didn't get a chance to play with actual people, and was told people typically get on later in the day so I guess ill see how its like then",1632772622,1632772622,True,2,0,0.528504073619842529,0,False,False,False,False,
99867347,"{'steamid': '76561198007050549', 'num_games_owned': 646, 'num_reviews': 71, 'playtime_forever': 215, 'playtime_last_two_weeks': 0, 'playtime_at_review': 215, 'last_played': 1562084867}",english,YES!,1632456615,1685827735,True,1,0,0.476276397705078125,0,True,False,False,False,
99116801,"{'steamid': '76561198303654857', 'num_games_owned': 0, 'num_reviews': 84, 'playtime_forever': 108, 'playtime_last_two_weeks': 0, 'playtime_at_review': 95, 'last_played': 1696631254}",english,alakbar,1631298739,1631298739,True,1,0,0.479834198951721191,1,False,False,False,False,
98034246,"{'steamid': '76561199166264379', 'num_games_owned': 0, 'num_reviews': 6, 'playtime_forever': 1855, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1728, 'last_played': 1687806982}",english,RRTE,1629636498,1629636498,True,0,0,0,0,False,False,False,False,
97832255,"{'steamid': '76561198143559873', 'num_games_owned': 96, 'num_reviews': 35, 'playtime_forever': 713, 'playtime_last_two_weeks': 0, 'playtime_at_review': 698, 'last_played': 1629534783}",english,"Planes go brrr and you can too.

It's simple controls give the game a ""easy to learn but hard to master"" feel, but it's not completely ridiculous.

A good game that fulfills and itches the plane warfare itch without itching too hard.",1629336725,1629336725,True,0,0,0,0,False,True,False,False,
97451516,"{'steamid': '76561198017752612', 'num_games_owned': 0, 'num_reviews': 3, 'playtime_forever': 47158, 'playtime_last_two_weeks': 0, 'playtime_at_review': 46657, 'last_played': 1696369683}",english,"This simple plane flying game is one of my favorite and probably my 4th or 5th most played video games of all time. Playing casually is whatever, but playing ladder on a ranked Plane Ball server (like Rocket League with airships) has been one of my favorite gaming experiences. Yes, the game looks dated, is dead, and really doesn't give any incentive to play it. But the small community of people who have kept it alive and allowed me to revisit the game over the years just brings so much joy and nostalgia to my heart. 

It is easy to learn and hard to master. The mechanics of flying and shooting are supremely satisfying. The different ships/weapons are great, distinct, and balanced. If you are bored, give it a try. You can find more info about the more ""competitive""/serious/fun games at www.planeball.com or in the Steam Community Hub.People gather most days of the week to play a few games and is much different than staring at a mostly blank server list.",1628813907,1628813997,True,1,0,0.52173912525177002,0,True,False,False,False,
97397055,"{'steamid': '76561198045868651', 'num_games_owned': 174, 'num_reviews': 18, 'playtime_forever': 372, 'playtime_last_two_weeks': 0, 'playtime_at_review': 294, 'last_played': 1629087746}",english,What are you waiting for. PLAY THE GAME SO MORE PEOPLE WILL PLAY! very good game if people play it,1628743852,1628743852,True,0,0,0,0,False,False,False,False,
97101396,"{'steamid': '76561198175235353', 'num_games_owned': 31, 'num_reviews': 31, 'playtime_forever': 421, 'playtime_last_two_weeks': 0, 'playtime_at_review': 421, 'last_played': 1628333561}",english,"once it was a really really fun game, its a shame no one plays it anymore",1628333596,1628333596,True,0,0,0,0,False,False,False,False,
97031952,"{'steamid': '76561197964984594', 'num_games_owned': 435, 'num_reviews': 79, 'playtime_forever': 24389, 'playtime_last_two_weeks': 0, 'playtime_at_review': 24382, 'last_played': 1628396479}",english,"406 hours years ago. I am getting down because of an update. I'll let you know at a later date.
",1628236315,1628236315,True,4,0,0.534701645374298096,3,True,False,False,False,
97012423,"{'steamid': '76561198010111769', 'num_games_owned': 0, 'num_reviews': 36, 'playtime_forever': 292, 'playtime_last_two_weeks': 0, 'playtime_at_review': 292, 'last_played': 1552694137}",english,Fun and addicting. Easy to hop in and play a few rounds. I played more on console and just felt like leaving another positive review,1628203392,1628203392,True,0,0,0,0,True,False,False,False,
97002667,"{'steamid': '76561198003136709', 'num_games_owned': 0, 'num_reviews': 22, 'playtime_forever': 179, 'playtime_last_two_weeks': 0, 'playtime_at_review': 179, 'last_played': 1443887018}",english,"I played this game when I was a kid, was actually really fun. So awesome to see updates 8 years later.",1628189528,1628189528,True,0,0,0,0,False,False,False,False,
96995782,"{'steamid': '76561198003119594', 'num_games_owned': 527, 'num_reviews': 23, 'playtime_forever': 4227, 'playtime_last_two_weeks': 0, 'playtime_at_review': 4123, 'last_played': 1633881356}",english,GG WP,1628181141,1628181141,True,0,0,0,0,True,False,False,False,
96986183,"{'steamid': '76561198042907861', 'num_games_owned': 639, 'num_reviews': 48, 'playtime_forever': 550, 'playtime_last_two_weeks': 0, 'playtime_at_review': 550, 'last_played': 1451012499}",english,I remember putting A LOT of hours into this and I think the hours reset when I bought the game or it became f2p or something. Very fun and unique take on team-based fighting game.,1628169469,1628169469,True,0,0,0,0,False,False,False,False,
96981109,"{'steamid': '76561197972498421', 'num_games_owned': 0, 'num_reviews': 28, 'playtime_forever': 373, 'playtime_last_two_weeks': 0, 'playtime_at_review': 373, 'last_played': 1518302209}",english,NYEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEERRRRRRRRRRRRR!!!!!!!!!!! ****BLAPBLAPBLAPBLAPBLAP****,1628162133,1628162133,True,0,0,0,0,True,False,False,False,
96959575,"{'steamid': '76561198966189100', 'num_games_owned': 50, 'num_reviews': 23, 'playtime_forever': 77, 'playtime_last_two_weeks': 0, 'playtime_at_review': 19, 'last_played': 1648405992}",spanish,"está muerto el juego, con suerte hay 4 personas en un server",1628125142,1628125142,True,0,0,0,0,False,False,False,False,
96956098,"{'steamid': '76561198201532711', 'num_games_owned': 146, 'num_reviews': 18, 'playtime_forever': 13, 'playtime_last_two_weeks': 0, 'playtime_at_review': 13, 'last_played': 1438855873}",english,"game i used to play a lot when i was younger on my dads pc, loved it.",1628119101,1628119101,True,0,0,0,0,False,False,False,False,
95985975,"{'steamid': '76561198015944459', 'num_games_owned': 1825, 'num_reviews': 44, 'playtime_forever': 443, 'playtime_last_two_weeks': 0, 'playtime_at_review': 443, 'last_played': 1352275200}",english,It was a pleasant experience.,1626646817,1626646817,True,0,0,0,0,False,False,False,False,
95512914,"{'steamid': '76561198333099902', 'num_games_owned': 121, 'num_reviews': 41, 'playtime_forever': 2001, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1973, 'last_played': 1628524682}",spanish,avion,1625975951,1625975951,True,2,0,0.523809552192687988,0,False,False,False,False,
94520503,"{'steamid': '76561199065039610', 'num_games_owned': 0, 'num_reviews': 4, 'playtime_forever': 14355, 'playtime_last_two_weeks': 0, 'playtime_at_review': 14290, 'last_played': 1656356616}",english,epic i have 238 hours and i enjoy,1624814726,1624814726,True,0,0,0,0,False,True,False,False,
94189784,"{'steamid': '76561198074957295', 'num_games_owned': 0, 'num_reviews': 12, 'playtime_forever': 1213, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1145, 'last_played': 1624405561}",english,Fun,1624401376,1624401376,True,0,0,0.48478621244430542,0,False,False,False,False,
93992708,"{'steamid': '76561198035345202', 'num_games_owned': 1423, 'num_reviews': 82, 'playtime_forever': 110, 'playtime_last_two_weeks': 0, 'playtime_at_review': 110, 'last_played': 1359100800}",english,"One of those ""simple to learn, hard to master"" gems. It's a fun game for sure. It's quite dated, now over a decade old. But it's also free. This is one of those fun games that you play once a year with the boys when you just want to relax and have some simple laughs. I would compare it to a game like Brawlhalla in that sense.

The game would be more fun if more people played it, but the community has mostly emptied out over the years. This is reflected in (as I understand it) skins for your planes no longer being acquirable.

Rating: C- (on an active, populated server)",1624087859,1624087859,True,2,0,0.515941917896270752,0,True,False,False,False,
93711304,"{'steamid': '76561198352033752', 'num_games_owned': 662, 'num_reviews': 225, 'playtime_forever': 144, 'playtime_last_two_weeks': 0, 'playtime_at_review': 144, 'last_played': 1542472105}",latam,Si,1623631742,1623631742,True,0,0,0,0,False,False,False,False,
93333754,"{'steamid': '76561198840573162', 'num_games_owned': 0, 'num_reviews': 14, 'playtime_forever': 1039, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1039, 'last_played': 1574363272}",english,"This game is long dead. Don't expect to find servers. But, from what I played in the past, this game was great fun. Just seeing it in my library and remembering my old optiplex pc, and the fun I had in this game on that pc, makes me happy. I reccomend this game if you just want something to shoot some bots in and have fun, but, I wish it was alive again.",1623036202,1623036202,True,4,0,0.555076658725738525,0,False,False,False,False,
93177490,"{'steamid': '76561198107354143', 'num_games_owned': 0, 'num_reviews': 39, 'playtime_forever': 1206, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1141, 'last_played': 1691838993}",english,Excellent for team play at fast action!,1622823610,1622823610,True,0,0,0.48478621244430542,0,False,False,False,False,
93125211,"{'steamid': '76561198128777223', 'num_games_owned': 125, 'num_reviews': 68, 'playtime_forever': 27, 'playtime_last_two_weeks': 0, 'playtime_at_review': 27, 'last_played': 1622747852}",brazilian,"É um dogfight 2d, bem legalzinho 8/10",1622748059,1622748059,True,0,0,0,0,False,False,False,False,
93076051,"{'steamid': '76561198018516617', 'num_games_owned': 0, 'num_reviews': 2, 'playtime_forever': 128261, 'playtime_last_two_weeks': 0, 'playtime_at_review': 128017, 'last_played': 1623622068}",english,simple to play and easy to join and stop when you feel like it,1622674887,1622674887,True,0,0,0.48478621244430542,0,True,False,False,False,
92421592,"{'steamid': '76561198313680477', 'num_games_owned': 481, 'num_reviews': 30, 'playtime_forever': 176, 'playtime_last_two_weeks': 0, 'playtime_at_review': 176, 'last_played': 1552479962}",schinese,"十多年前的小游戏，在宣布免费七年后还在更新，莫名的有些感动。
游戏本身也比较有意思，可以偶尔翻出来打一下AI。",1621703408,1621703408,True,1,0,0.523809552192687988,0,False,False,False,False,
92260660,"{'steamid': '76561198000036732', 'num_games_owned': 95, 'num_reviews': 1, 'playtime_forever': 19847, 'playtime_last_two_weeks': 0, 'playtime_at_review': 17984, 'last_played': 1702163764}",dutch,It's really fun. But the community is kinda dead.,1621437632,1621437632,True,0,0,0.454545468091964722,0,True,False,False,False,
92079560,"{'steamid': '76561197998456044', 'num_games_owned': 19, 'num_reviews': 2, 'playtime_forever': 79755, 'playtime_last_two_weeks': 0, 'playtime_at_review': 45905, 'last_played': 1695336614}",english,"Getting some new updates, and has an active community at planeball.com and on discord!  So def not dead!",1621138890,1621138890,True,4,0,0.541518986225128174,1,True,False,False,False,
91981045,"{'steamid': '76561197971509261', 'num_games_owned': 0, 'num_reviews': 88, 'playtime_forever': 52, 'playtime_last_two_weeks': 0, 'playtime_at_review': 52, 'last_played': 86400}",english,"No 64-bit support for Mac OS, yet it's listed as if it does.",1620999558,1620999558,False,6,6,0.584067940711975098,0,True,False,False,False,
91903333,"{'steamid': '76561199061514599', 'num_games_owned': 50, 'num_reviews': 166, 'playtime_forever': 133, 'playtime_last_two_weeks': 0, 'playtime_at_review': 133, 'last_played': 1621774607}",english,"classic game, but funn",1620867423,1620867423,True,1,0,0.496277898550033569,0,False,False,False,False,
90890468,"{'steamid': '76561198049768190', 'num_games_owned': 0, 'num_reviews': 422, 'playtime_forever': 14014, 'playtime_last_two_weeks': 0, 'playtime_at_review': 14014, 'last_played': 1618283731}",tchinese,"殺時間的團V的飛機打飛機小遊戲 飛行有點難控~ 
然後索敵不易~ 只要落單就危險了
這遊戲告訴你不能單飛~😂",1619348124,1619348124,True,1,0,0.372209846973419189,0,False,False,False,False,
90093292,"{'steamid': '76561198311196670', 'num_games_owned': 477, 'num_reviews': 195, 'playtime_forever': 431, 'playtime_last_two_weeks': 0, 'playtime_at_review': 423, 'last_played': 1680990156}",latam,8/10,1618092025,1618092025,True,0,0,0,0,False,False,False,False,
89917193,"{'steamid': '76561198341356895', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 177, 'playtime_last_two_weeks': 0, 'playtime_at_review': 140, 'last_played': 1654322462}",english,"This game is a showcase of how a simple concept can be very good, easy to start but takes time to master. You want a simple 2D action game based around aircraft combat? This fits the bill perfectly. Give it a try, I can assure that you won't regret it.",1617843434,1617843434,True,2,0,0.521846652030944824,0,False,False,False,False,
89050507,"{'steamid': '76561198982406997', 'num_games_owned': 26, 'num_reviews': 4, 'playtime_forever': 558, 'playtime_last_two_weeks': 0, 'playtime_at_review': 235, 'last_played': 1628008528}",polish,"kox giera sporo samolotow przyjemna mechanika latania animacje perki mapy serwery
",1616667336,1616667336,True,1,0,0.52173912525177002,0,False,False,False,False,
89044702,"{'steamid': '76561198171015090', 'num_games_owned': 119, 'num_reviews': 43, 'playtime_forever': 662, 'playtime_last_two_weeks': 0, 'playtime_at_review': 303, 'last_played': 1684690150}",polish,pogchamp,1616656365,1616656365,True,1,0,0.518518567085266113,1,False,False,False,False,
88345714,"{'steamid': '76561197966788390', 'num_games_owned': 0, 'num_reviews': 271, 'playtime_forever': 36, 'playtime_last_two_weeks': 0, 'playtime_at_review': 36, 'last_played': 86400}",english,"Pretty fast paced multiplayer action, easy to pick up and play but challenging to master.

Do me a favor, do it, do it.",1615620609,1615620609,True,0,0,0,0,True,False,False,False,
